Semantic_ID,Aspect,n_pois,Top1_name,Top1,Top2_name,Top2,Top3_name,Top3,Top4_name,Top4,Top5_name,Top5,Others
25-3-35,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-3-35,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-3-41,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-3-41,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-3-53,Category,3,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-3-53,Region,3,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-3-58,Category,2,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-3-58,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-8-14,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-8-14,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-8-21,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-8-21,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-8-30,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-8-30,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-9-7,Category,1,Barbers,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-9-7,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-9-53,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-9-53,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-11-54,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-11-54,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-12-6,Category,2,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-12-6,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-12-30,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-12-30,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-12-42,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-12-42,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-12-53,Category,2,Food,50.0,Restaurants,50.0,,0.0,,0.0,,0.0,0.0
25-12-53,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-14-27,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-14-27,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-15-27,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-15-27,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-15-56,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-15-56,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-16-1,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-16-1,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-16-3,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-16-3,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-16-25,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-16-25,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-16-27,Category,2,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-16-27,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-17-11,Category,2,Beauty & Spas,50.0,Shopping,50.0,,0.0,,0.0,,0.0,0.0
25-17-11,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-17-17,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-17-17,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-17-25,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-17-25,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-17-53,Category,1,Barbers,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-17-53,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-19-17,Category,2,Hotels & Travel,50.0,Hotels,50.0,,0.0,,0.0,,0.0,0.0
25-19-17,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-19-21,Category,2,Hotels,50.0,Hotels & Travel,50.0,,0.0,,0.0,,0.0,0.0
25-19-21,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-19-25,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-19-25,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-19-44,Category,3,Hotels,66.7,Hotels & Travel,33.3,,0.0,,0.0,,0.0,0.0
25-19-44,Region,3,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-19-53,Category,3,Hotels,66.7,Hotels & Travel,33.3,,0.0,,0.0,,0.0,0.0
25-19-53,Region,3,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-19-60,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-19-60,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
